Actor Losses,Critic Losses,Total Rewards,Avg Lengths
0.023119863122701645,10.711211204528809,-43.689292907714844,48.6484375
-0.0014370445860549808,10.099557876586914,-43.9946403503418,49.0
0.06919455528259277,9.94075870513916,-42.403053283691406,47.6640625
0.048183977603912354,8.988389015197754,-42.93071365356445,48.0703125
0.01853013038635254,8.35546875,-43.58302688598633,48.65625
0.02322010137140751,8.175890922546387,-43.51504898071289,48.671875
0.06038994714617729,8.141813278198242,-42.77262878417969,48.0390625
-0.0016345693729817867,6.829437732696533,-43.945762634277344,49.0
0.050802797079086304,7.0795159339904785,-43.15641784667969,48.328125
-0.0019565881229937077,7.043759822845459,-43.97869873046875,49.0
0.01955515332520008,7.780780792236328,-43.525901794433594,48.671875
-0.0016928836703300476,7.481927394866943,-44.02793884277344,49.0
-0.0018409864278510213,6.610220909118652,-43.832767486572266,49.0
-0.0025062370114028454,6.867180824279785,-43.958770751953125,49.0
-0.0019848349038511515,7.418729305267334,-43.89744567871094,49.0
-0.0019966205582022667,6.844257831573486,-43.91319274902344,49.0
-0.0015453663654625416,7.047115325927734,-43.91481018066406,49.0
0.04065987467765808,7.3026838302612305,-43.19961929321289,48.3515625
0.04467953369021416,6.8851447105407715,-43.075191497802734,48.296875
-0.0015620851190760732,7.660327911376953,-43.95622253417969,49.0
0.0215968769043684,7.119160175323486,-43.54552459716797,48.6875
-0.0017675879644230008,7.026558876037598,-43.870819091796875,49.0
0.02245485968887806,7.636214256286621,-43.49715805053711,48.6640625
-0.0013071661815047264,7.803124904632568,-43.873897552490234,49.0
-0.002429588930681348,6.698771953582764,-43.92094039916992,49.0
0.06722293794155121,7.906062126159668,-42.72151184082031,48.0390625
0.030960911884903908,7.208913803100586,-43.173973083496094,48.359375
0.05546470358967781,7.3625993728637695,-42.77118682861328,48.046875
0.017587164416909218,6.617496013641357,-43.48622131347656,48.6484375
0.011297565884888172,7.4194793701171875,-43.56890869140625,48.6953125
0.011604180559515953,7.121408939361572,-43.461875915527344,48.6953125
0.017027461901307106,7.331301689147949,-43.68168640136719,48.6875
0.015712663531303406,6.53864860534668,-43.435935974121094,48.6796875
0.017038600519299507,7.885080814361572,-43.54138946533203,48.703125
-0.002264034003019333,6.893131256103516,-43.83867645263672,49.0
0.03938307613134384,7.248836517333984,-43.162845611572266,48.359375
0.05430327728390694,7.749740123748779,-42.80134582519531,48.078125
0.01991918683052063,7.83249568939209,-43.66583251953125,48.6796875
-0.0011297386372461915,6.4855217933654785,-43.966102600097656,49.0
0.008703178726136684,7.853510856628418,-43.606361389160156,48.703125
0.01843605563044548,7.838621616363525,-43.65068817138672,48.6875
-0.0012632157886400819,6.804687023162842,-43.93644332885742,49.0
0.0471617765724659,7.06413459777832,-43.175628662109375,48.359375
0.019958706572651863,6.355227947235107,-43.559776306152344,48.7109375
0.020905006676912308,7.126433372497559,-43.56494140625,48.6640625
-0.0018299489747732878,6.225559234619141,-43.83756637573242,49.0
0.04071804881095886,7.525643825531006,-43.222572326660156,48.390625
-0.0016259453259408474,6.487569808959961,-43.84123229980469,49.0
0.04582132399082184,6.105603218078613,-43.102561950683594,48.3203125
-0.0022331872023642063,5.681195259094238,-43.73381042480469,49.0
-0.001579405041411519,5.634139537811279,-43.81746292114258,49.0
0.019772756844758987,5.547618389129639,-43.473365783691406,48.6796875
-0.0017360172932967544,5.754008769989014,-43.88665771484375,49.0
0.05410242825746536,5.939670562744141,-42.698638916015625,48.0859375
0.016608944162726402,6.051750659942627,-43.418113708496094,48.6796875
0.021680058911442757,5.982651233673096,-43.436683654785156,48.6796875
0.026376374065876007,6.14234733581543,-43.096458435058594,48.4765625
0.040314532816410065,6.131950378417969,-43.13557434082031,48.40625
0.03193558007478714,5.96451997756958,-43.07162094116211,48.40625
0.05249754711985588,5.9921441078186035,-42.71625518798828,48.109375
-0.0008984303567558527,4.900579929351807,-43.848670959472656,49.0
0.020022600889205933,5.234707832336426,-43.45072555541992,48.703125
0.03395628556609154,5.754594326019287,-43.12525177001953,48.4140625
0.033299606293439865,5.652185916900635,-43.226959228515625,48.453125
0.01908930391073227,5.347737789154053,-43.43016815185547,48.6796875
0.03000868484377861,5.269702911376953,-42.956756591796875,48.40625
-0.001583695993758738,5.529985427856445,-43.76223373413086,49.0
0.030275044962763786,5.849809646606445,-43.39311599731445,48.6875
0.019656207412481308,5.349976539611816,-43.302215576171875,48.6640625
0.025145553052425385,5.924679279327393,-43.49577331542969,48.6640625
0.017669526860117912,5.956185817718506,-43.47374725341797,48.6953125
0.05053690820932388,5.46146821975708,-43.05512237548828,48.34375
0.014886057004332542,5.1313557624816895,-43.58080291748047,48.75
0.01914982683956623,4.581894397735596,-43.44038391113281,48.671875
0.01710457168519497,4.2117156982421875,-43.42948913574219,48.6953125
0.019795214757323265,4.786951541900635,-43.42150115966797,48.7265625
0.01231259386986494,5.273695468902588,-43.5611686706543,48.7265625
0.021521182730793953,4.816459655761719,-43.4456672668457,48.6875
0.024802938103675842,4.919756889343262,-43.43115997314453,48.6640625
0.060992296785116196,5.569190502166748,-42.725555419921875,48.0859375
-0.002182873897254467,4.8132643699646,-43.83024597167969,49.0
0.07203498482704163,5.17617654800415,-42.68269348144531,48.0078125
0.028245314955711365,4.524523735046387,-43.41484832763672,48.671875
0.062111981213092804,5.622401714324951,-42.755550384521484,48.0859375
0.053966306149959564,5.685139179229736,-43.05110168457031,48.3125
-0.0016802992904558778,4.04798698425293,-43.753929138183594,49.0
0.02144305594265461,4.585545539855957,-43.412696838378906,48.6953125
-0.002480615396052599,4.532614231109619,-43.71845245361328,49.0
0.0292605459690094,5.009288787841797,-43.33541488647461,48.6875
