Actor Losses,Critic Losses,Total Rewards,Avg Lengths,Success Rates
0.07883769273757935,5.076440334320068,-83.87245178222656,97.0625,0.0234375
0.020406192168593407,5.182094097137451,-85.43743133544922,98.3984375,0.0078125
0.004994464106857777,5.06808614730835,-85.85742950439453,98.7109375,0.0078125
0.03318626061081886,4.951761245727539,-84.93821716308594,98.3359375,0.0078125
0.007005494087934494,5.273244380950928,-85.39794921875,98.828125,0.0078125
-0.00010787640349008143,4.828635215759277,-85.64351654052734,98.9609375,0.0078125
0.04657277837395668,5.527731418609619,-84.68769836425781,97.828125,0.015625
0.025387242436408997,5.307502746582031,-85.33963775634766,98.3671875,0.0078125
0.024721695110201836,5.301021575927734,-85.29248809814453,98.3828125,0.0078125
0.027521658688783646,5.040174961090088,-85.0196304321289,98.375,0.0078125
0.09842763841152191,6.487036228179932,-82.70038604736328,96.015625,0.0390625
0.038621366024017334,6.761571884155273,-84.57483673095703,97.84375,0.015625
0.07081128656864166,6.229635715484619,-84.15763092041016,97.109375,0.0234375
-0.0019224798306822777,5.30233907699585,-85.95169830322266,99.0,0.0
0.035881541669368744,5.474299430847168,-85.12692260742188,98.3125,0.0078125
0.07898224145174026,6.672149658203125,-83.44842529296875,96.703125,0.03125
-0.001961176050826907,5.547387599945068,-85.63300323486328,99.0,0.0
0.012574552558362484,5.826168537139893,-85.36695861816406,98.6171875,0.0078125
0.026376569643616676,5.3308868408203125,-85.22511291503906,98.40625,0.0078125
0.06839293241500854,6.698699951171875,-83.47411346435547,97.0390625,0.03125
-0.0013336604461073875,5.654743194580078,-85.446044921875,99.0,0.0
-0.0014024116098880768,6.18181037902832,-85.45637512207031,99.0,0.0
0.07076921314001083,6.284249305725098,-83.02568817138672,96.875,0.03125
0.0002996566763613373,5.116611003875732,-85.33734130859375,99.0,0.0
0.04349910840392113,5.58512544631958,-84.57319641113281,97.890625,0.015625
0.036469466984272,5.898442268371582,-84.09453582763672,97.9765625,0.015625
-0.0022702235728502274,5.54867696762085,-85.23982238769531,99.0,0.0
0.03493817150592804,6.300793170928955,-84.362548828125,97.9296875,0.0234375
-0.0017939208773896098,5.718814849853516,-85.21162414550781,99.0,0.0
-0.0014981568092480302,5.616926670074463,-85.64102172851562,99.0,0.0
0.021335337311029434,5.952505111694336,-84.57319641113281,98.453125,0.0078125
-0.0023224244359880686,5.206905364990234,-85.25297546386719,99.0,0.0
0.046601470559835434,6.339239120483398,-83.93859100341797,97.5859375,0.0234375
-0.000960877921897918,6.057516574859619,-85.09087371826172,98.9609375,0.0078125
-0.0025441774632781744,5.779706954956055,-85.15493774414062,99.0,0.0
0.06539756804704666,6.758149147033691,-83.24897766113281,96.9609375,0.03125
0.04626358672976494,6.903234481811523,-84.05783081054688,97.8515625,0.015625
0.018714137375354767,5.931800365447998,-84.02923583984375,98.4375,0.0078125
0.026481125503778458,5.783323764801025,-84.55887603759766,98.3828125,0.0078125
0.021024543792009354,6.207677364349365,-84.27259826660156,98.3984375,0.0078125
0.029009422287344933,6.624736309051514,-84.15835571289062,98.1484375,0.015625
-0.001697811298072338,6.073886871337891,-84.98989868164062,99.0,0.0
0.0465153343975544,6.483226299285889,-83.96094512939453,97.8125,0.015625
0.011571403592824936,6.905681610107422,-84.24515533447266,98.5078125,0.015625
0.04033138230443001,7.64243745803833,-83.17898559570312,97.734375,0.0234375
0.0239933542907238,7.044957637786865,-84.07839965820312,98.2578125,0.015625
0.041401077061891556,6.623326301574707,-83.615966796875,97.6875,0.0234375
-0.0010671473573893309,6.58674430847168,-84.91988372802734,99.0,0.0
0.007215470541268587,6.952402114868164,-84.37153625488281,98.7109375,0.015625
0.03072325885295868,7.531494140625,-83.92362976074219,97.9609375,0.0234375
0.031983014196157455,7.682955265045166,-83.53224182128906,97.9140625,0.0234375
0.03554314747452736,7.59320068359375,-83.52154541015625,97.9140625,0.015625
0.04130644351243973,7.380829334259033,-83.35569763183594,97.6796875,0.0234375
0.04442085325717926,7.075575828552246,-83.19682312011719,97.3984375,0.03125
0.006544176954776049,6.88081169128418,-84.30078125,98.7109375,0.015625
0.023025114089250565,6.958277225494385,-84.30502319335938,98.4375,0.0078125
0.0029147507157176733,6.820409774780273,-84.05075073242188,98.7578125,0.015625
0.02889365144073963,7.701943874359131,-83.46662902832031,98.0078125,0.0234375
